topicId,split,topicText,topicTarget,topicSentiment,claims.claimId,claims.stance,claims.claimCorrectedText,claims.claimOriginalText,claims.article.rawFile,claims.article.rawSpan.start,claims.article.rawSpan.end,claims.article.cleanFile,claims.article.cleanSpan.start,claims.article.cleanSpan.end,claims.Compatible,claims.claimTarget.text,claims.claimTarget.span.start,claims.claimTarget.span.end,claims.claimSentiment,claims.targetsRelation
985,train,This house would unleash the free market,unleash the free market,1,880217,PRO,any interference with the market process decreases social well being,any interference with the market process decreases social well being,articles/t985/raw_3427.txt,837,905,articles/t985/clean_3427.txt,443,511,yes,any interference with the market process,0.0,40.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,880218,PRO,unfettered markets maximize individual freedom,unfettered markets maximize individual freedom,articles/t985/raw_3427.txt,1944,1990,articles/t985/clean_3427.txt,815,861,yes,unfettered markets,0.0,18.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,880219,PRO,Unfettered markets are the best means to economic growth,they are the best means to economic growth,articles/t985/raw_3427.txt,1997,2039,articles/t985/clean_3427.txt,868,910,yes,Unfettered markets,0.0,18.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,880220,PRO,the best interests in a given society are achieved by allowing its participants to pursue their own financial self-interest with little or no restraint,the best interests in a given society are achieved by allowing its participants to pursue their own financial self-interest with little or no restraint,articles/t985/raw_3427.txt,2859,3010,articles/t985/clean_3427.txt,1087,1238,yes,allowing its participants to pursue their own financial self-interest with little or no restraint,54.0,151.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,880222,CON,Unfettered markets do not lead to social justice,do not lead to social justice,articles/t985/raw_3427.txt,8688,8717,articles/t985/clean_3427.txt,4747,4776,yes,Unfettered markets,0.0,18.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,880223,PRO,the common interest is best served by allowing participants to pursue their self-interest,the common interest is best served by allowing participants to pursue their self-interest,articles/t985/raw_3427.txt,13276,13365,articles/t985/clean_3427.txt,7712,7801,yes,allowing participants to pursue their self-interest,38.0,89.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,834523,CON,Free market can be inefficient,free market could be inefficient,articles/t985/raw_3416.txt,2668,2700,articles/t985/clean_3416.txt,2136,2168,yes,Free market,0.0,11.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,834525,PRO,laissez-faire government policy is more desirable than government intervention in the economy,laissez-faire government policy is more desirable than government intervention in the economy,articles/t985/raw_3416.txt,6536,6629,articles/t985/clean_3416.txt,5092,5185,yes,laissez-faire government policy,0.0,31.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,869116,CON,"regulation ensures that a safe and appropriate service is delivered, while not discouraging the effective functioning and development of businesses","regulation ensures that a safe and appropriate service is delivered, while not discouraging the effective functioning and development of businesses",articles/t985/raw_3417.txt,949,1096,articles/t985/clean_3417.txt,748,895,yes,regulation,0.0,10.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,869117,CON,customers desire protection from market power when competition is non-existent or ineffective,customers desire protection from market power when competition is non-existent or ineffective,articles/t985/raw_3417.txt,5885,5978,articles/t985/clean_3417.txt,5519,5612,yes,protection from market power,17.0,45.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,869118,CON,market regulation is important for safeguarding against monopoly formation,market regulation is important for safeguarding against monopoly formation,articles/t985/raw_3417.txt,6905,6979,articles/t985/clean_3417.txt,6514,6588,yes,market regulation,0.0,17.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,869119,CON,The regulation of markets is widely acknowledged as important to safeguard social and environmental values,The regulation of markets is widely acknowledged as important to safeguard social and environmental values,articles/t985/raw_3417.txt,11351,11457,articles/t985/clean_3417.txt,10362,10468,yes,The regulation of markets,0.0,25.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,869120,CON,markets depend on state regulation for their stability,markets depend on state regulation for their stability,articles/t985/raw_3417.txt,11764,11818,articles/t985/clean_3417.txt,10769,10823,yes,state regulation,18.0,34.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,869121,PRO,government intervention creates more problems than it is supposed to solve,government intervention creates more problems than it is supposed to solve,articles/t985/raw_3417.txt,13167,13241,articles/t985/clean_3417.txt,12099,12173,yes,government intervention,0.0,23.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,869124,PRO,monopolies have historically developed only because of government intervention rather than due to a lack of intervention,monopolies have historically developed only because of government intervention rather than due to a lack of intervention,articles/t985/raw_3417.txt,14832,14956,articles/t985/clean_3417.txt,13697,13817,yes,government intervention,55.0,78.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,879633,PRO,central planners would not know how to allocate the available resources efficiently,central planners would not know how to allocate the available resources efficiently,articles/t985/raw_3429.txt,2381,2464,articles/t985/clean_3429.txt,1672,1755,yes,central planners,0.0,16.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,879634,PRO,a free market is efficient at resource allocation,a free market is efficient at resource allocation,articles/t985/raw_3429.txt,21323,21372,articles/t985/clean_3429.txt,17763,17812,yes,a free market,0.0,13.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,879635,CON,modern developments in information technology open up the possibility of a planning system that could outperform the market in terms of efficiency,modern developments in information technology open up the possibility of a planning system that could outperform the market in terms of efficiency,articles/t985/raw_3429.txt,29397,29543,articles/t985/clean_3429.txt,22841,22987,yes,a planning system,73.0,90.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,874655,PRO,the cooperation of a free market is superior “because it is the only method by which our activities can be adjusted to each other without coercive or arbitrary intervention of authority,the cooperation of a free market is superior “because it is the only method by which our activities can be adjusted to each other without coercive or arbitrary intervention of authority,articles/t985/raw_3431.txt,7102,7287,articles/t985/clean_3431.txt,4400,4585,yes,the cooperation of a free market,0.0,32.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,874656,PRO,"The only chance to build a decent world is ""to improve the general level of wealth"" via the activities of free markets","The only chance to build a decent world is ""to improve the general level of wealth"" via the activities of free markets",articles/t985/raw_3431.txt,9492,9610,articles/t985/clean_3431.txt,6350,6468,yes,"to improve the general level of wealth"" via the activities of free markets",44.0,118.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,874657,PRO,government intervention in markets would lead to a loss of freedom,government intervention in markets would lead to a loss of freedom,articles/t985/raw_3431.txt,10068,10134,articles/t985/clean_3431.txt,6784,6850,yes,government intervention in markets,0.0,34.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,874659,CON,"negative externalities"") cannot effectively be regulated solely by the marketplace","negative externalities"") cannot effectively be regulated solely by the marketplace",articles/t985/raw_3431.txt,11552,11638,articles/t985/clean_3431.txt,8146,8228,yes,the marketplace,67.0,82.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,874662,CON,"free' competition means for the great mass of people a tyranny probably worse, because more irresponsible, than that of the state","free' competition means for the great mass of people a tyranny probably worse, because more irresponsible, than that of the state",articles/t985/raw_3431.txt,15421,15550,articles/t985/clean_3431.txt,10598,10727,yes,free' competition,0.0,17.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,874663,CON,Unfettered markets undermine the social order,unfettered markets had undermined the social order,articles/t985/raw_3431.txt,19389,19439,articles/t985/clean_3431.txt,13400,13450,yes,Unfettered markets,0.0,18.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,505422,CON,private sector decisions sometimes lead to inefficient macroeconomic outcomes which require active policy responses by the public sector,private sector decisions sometimes lead to inefficient macroeconomic outcomes which require active policy responses by the public sector,articles/t985/raw_3433.txt,352,492,articles/t985/clean_3433.txt,228,364,yes,private sector decisions,0.0,24.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,505423,CON,Active government policy can be effective in managing the economy,active government policy could be effective in managing the economy,articles/t985/raw_3433.txt,21624,21691,articles/t985/clean_3433.txt,16224,16291,yes,Active government policy,0.0,24.0,1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,505424,PRO,Centralized planning leads to malinvestment of capital,"centralized planning, which leads to malinvestment of capital",articles/t985/raw_3433.txt,39439,39500,articles/t985/clean_3433.txt,29836,29897,yes,Centralized planning,0.0,20.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,505425,PRO,"what starts as temporary governmental fixes usually become permanent and expanding government programs, which stifle the private sector and civil society","what starts as temporary governmental fixes usually become permanent and expanding government programs, which stifle the private sector and civil society",articles/t985/raw_3433.txt,39740,39893,articles/t985/clean_3433.txt,30102,30255,yes,temporary governmental fixes,15.0,43.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,859769,PRO,"Laissez-faire capitalist economics can operate well on their own, without state intervention","laissez-faire capitalist economics could operate well on their own, without state intervention",articles/t985/raw_3432.txt,37565,37659,articles/t985/clean_3432.txt,27121,27215,yes,Laissez-faire capitalist economics,0.0,34.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,876827,PRO,"massive waves of unemployment, as in economic recessions and depressions, can be traced back to state intervention in the market","massive waves of unemployment, as in economic recessions and depressions, can be traced back to state intervention in the market",articles/t985/raw_3434.txt,7601,7729,articles/t985/clean_3434.txt,5983,6111,yes,state intervention in the market,96.0,128.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,876828,PRO,government intervention is the cause of economic crises,government intervention is the cause of economic crises,articles/t985/raw_3434.txt,11047,11102,articles/t985/clean_3434.txt,9121,9176,yes,government intervention,0.0,23.0,-1.0,-1.0
985,train,This house would unleash the free market,unleash the free market,1,876829,PRO,"left to its devices, the market will adjust efficiently","left to its devices, the market will adjust efficiently",articles/t985/raw_3434.txt,11113,11168,articles/t985/clean_3434.txt,9187,9242,yes,the market,21.0,31.0,1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,876830,CON,a free market environment) would not be able to adjust effectively to excess supply and demand,a free market environment) would not be able to adjust effectively to excess supply and demand,articles/t985/raw_3434.txt,16359,16453,articles/t985/clean_3434.txt,13563,13657,yes,a free market environment,0.0,25.0,-1.0,1.0
985,train,This house would unleash the free market,unleash the free market,1,876831,PRO,free markets can solve the economy's problems automatically,free markets can solve the economy's problems automatically,articles/t985/raw_3434.txt,21400,21459,articles/t985/clean_3434.txt,18374,18433,yes,free markets,0.0,12.0,1.0,1.0
990,train,This house would never have children,have children,-1,506514,CON,Choosing to be childfree is both difficult and undesirable,choosing to be childfree was both difficult and undesirable,articles/t990/raw_3365.txt,2505,2564,articles/t990/clean_3365.txt,1064,1123,yes,Choosing to be childfree,0.0,24.0,-1.0,-1.0
990,train,This house would never have children,have children,-1,506515,PRO,It is immoral to create children,it was immoral to create children,articles/t990/raw_3365.txt,3171,3204,articles/t990/clean_3365.txt,1606,1639,yes,to create children,14.0,32.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506516,PRO,one can make a greater contribution to humanity through one's work than through having children,one can make a greater contribution to humanity through one's work than through having children,articles/t990/raw_3365.txt,6903,6998,articles/t990/clean_3365.txt,3528,3623,yes,having children,80.0,95.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506517,PRO,it is wrong to intentionally have a child when there are so many children available for adoption,it is wrong to intentionally have a child when there are so many children available for adoption,articles/t990/raw_3365.txt,7174,7272,articles/t990/clean_3365.txt,3793,3889,yes,to intentionally have a child,12.0,41.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506518,PRO,it is inherently immoral to bring people into the world,it is inherently immoral to bring people into the world,articles/t990/raw_3365.txt,7447,7502,articles/t990/clean_3365.txt,4021,4076,yes,to bring people into the world,25.0,55.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506519,PRO,one may generally wish to spare a potential child from the suffering of life,one may generally wish to spare a potential child from the suffering of life,articles/t990/raw_3365.txt,7513,7589,articles/t990/clean_3365.txt,4087,4163,yes,to spare a potential child from the suffering of life,23.0,76.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506520,CON,Being childless is considered bizarre,Being childless was considered bizarre,articles/t990/raw_3365.txt,9608,9646,articles/t990/clean_3365.txt,5401,5439,yes,Being childless,0.0,15.0,-1.0,-1.0
990,train,This house would never have children,have children,-1,506521,CON,raising children is a very important activity,raising children is a very important activity,articles/t990/raw_3365.txt,13820,13865,articles/t990/clean_3365.txt,8115,8160,yes,raising children,0.0,16.0,1.0,1.0
990,train,This house would never have children,have children,-1,506522,CON,Having children is such a positive contribution to the world,having children really is such a positive contribution to the world,articles/t990/raw_3365.txt,15796,15863,articles/t990/clean_3365.txt,9517,9584,yes,Having children,0.0,15.0,1.0,1.0
990,train,This house would never have children,have children,-1,506523,PRO,overpopulation is a serious problem,overpopulation is a serious problem,articles/t990/raw_3365.txt,16405,16440,articles/t990/clean_3365.txt,10024,10059,yes,overpopulation,0.0,14.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506524,CON,by avoiding reproduction for ethical reasons the childfree will only aid deterioration of concern for the environment and future generations,by avoiding reproduction for ethical reasons the childfree will only aid deterioration of concern for the environment and future generations,articles/t990/raw_3365.txt,17390,17530,articles/t990/clean_3365.txt,10615,10755,yes,the childfree,45.0,58.0,-1.0,-1.0
990,train,This house would never have children,have children,-1,506525,CON,childfree people face not only social discrimination but political discrimination as well,childfree people face not only social discrimination but political discrimination as well,articles/t990/raw_3365.txt,19276,19365,articles/t990/clean_3365.txt,11931,12020,yes,childfree people,0.0,16.0,-1.0,-1.0
990,train,This house would never have children,have children,-1,506559,CON,there ought to be a higher rate of population growth than what is currently mainstream,there ought to be a higher rate of population growth than what is currently mainstream,articles/t990/raw_3366.txt,849,939,articles/t990/clean_3366.txt,707,793,yes,a higher rate of population growth than what is currently mainstream,18.0,86.0,1.0,1.0
990,train,This house would never have children,have children,-1,506561,PRO,That trouble and pain which the parents undergo on the birth of their children cannot be compensated even in a hundred years,That trouble and pain which the parents undergo on the birth of their children cannot be compensated even in a hundred years,articles/t990/raw_3366.txt,4832,4956,articles/t990/clean_3366.txt,2175,2299,yes,That trouble and pain which the parents undergo on the birth of their children,0.0,78.0,-1.0,1.0
990,train,This house would never have children,have children,-1,906550,PRO,antinatalist policies could solve problems such as overpopulation,antinatalist policies could solve problems such as overpopulation,articles/t990/raw_3367.txt,770,839,articles/t990/clean_3367.txt,381,446,yes,antinatalist policies,0.0,21.0,1.0,-1.0
990,train,This house would never have children,have children,-1,906552,PRO,the birth of a new person always entails nontrivial harm to that person,the birth of a new person always entails nontrivial harm to that person,articles/t990/raw_3367.txt,2774,2845,articles/t990/clean_3367.txt,1462,1533,yes,the birth of a new person,0.0,25.0,-1.0,1.0
990,train,This house would never have children,have children,-1,906553,PRO,there is a moral imperative not to procreate,there is a moral imperative not to procreate,articles/t990/raw_3367.txt,2861,2911,articles/t990/clean_3367.txt,1549,1593,yes,not to procreate,28.0,44.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506612,PRO,Human extinction would prevent environmental degradation,it would prevent environmental degradation,articles/t990/raw_3368.txt,952,996,articles/t990/clean_3368.txt,355,397,yes,Human extinction,0.0,16.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506613,PRO,a decrease in the human population would prevent a significant amount of man-made human suffering,a decrease in the human population would prevent a significant amount of man-made human suffering,articles/t990/raw_3368.txt,1022,1119,articles/t990/clean_3368.txt,421,518,yes,a decrease in the human population,0.0,34.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506614,PRO,Human extinction is the best solution to the problems facing the Earth's biosphere and humanity,human extinction was the best solution to the problems facing the Earth's biosphere and humanity,articles/t990/raw_3368.txt,1512,1612,articles/t990/clean_3368.txt,856,952,yes,Human extinction,0.0,16.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506615,PRO,Most of the dangers faced by the planet are attributed to human overpopulation,most of the dangers faced by the planet to human overpopulation,articles/t990/raw_3368.txt,2962,3025,articles/t990/clean_3368.txt,2036,2099,yes,human overpopulation,58.0,78.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506616,PRO,the extinction of humanity would be the best solution to the Earth's environmental problems,the extinction of humanity would be the best solution to the Earth's environmental problems,articles/t990/raw_3368.txt,3439,3530,articles/t990/clean_3368.txt,2259,2350,yes,the extinction of humanity,0.0,26.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506617,PRO,the human population is far greater than the Earth can handle,the human population is far greater than the Earth can handle,articles/t990/raw_3368.txt,7567,7632,articles/t990/clean_3368.txt,4220,4281,yes,the human population,0.0,20.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506619,PRO,the best thing for Earth's biosphere is for humans to voluntarily cease reproducing,the best thing for Earth's biosphere is for humans to voluntarily cease reproducing,articles/t990/raw_3368.txt,7643,7726,articles/t990/clean_3368.txt,4292,4375,yes,for humans to voluntarily cease reproducing,40.0,83.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506620,PRO,human existence is causing environmental damage which will eventually bring about the extinction of humans (as well as other organisms,human existence is causing environmental damage which will eventually bring about the extinction of humans (as well as other organisms,articles/t990/raw_3368.txt,7838,7972,articles/t990/clean_3368.txt,4455,4589,yes,human existence,0.0,15.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506621,PRO,human existence has ultimately been destructive to the Earth and many of its non-human organisms,human existence has ultimately been destructive to the Earth and many of its non-human organisms,articles/t990/raw_3368.txt,8211,8307,articles/t990/clean_3368.txt,4785,4881,yes,human existence,0.0,15.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506622,PRO,Voluntary human extinction will prevent human suffering and the extinction of other species,it will prevent human suffering and the extinction of other species,articles/t990/raw_3368.txt,8383,8482,articles/t990/clean_3368.txt,4948,5015,yes,Voluntary human extinction,0.0,26.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506623,PRO,many species are threatened by the increasing human population,many species are threatened by the increasing human population,articles/t990/raw_3368.txt,8509,8571,articles/t990/clean_3368.txt,5040,5102,yes,the increasing human population,31.0,62.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506624,PRO,Abstinence from reproduction is seen as an altruistic choice,abstinence from reproduction as an altruistic choice,articles/t990/raw_3368.txt,10600,10665,articles/t990/clean_3368.txt,6396,6448,yes,Abstinence from reproduction,0.0,28.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506625,PRO,non-reproduction would eventually allow humans to lead idyllic lifestyles,non-reproduction would eventually allow humans to lead idyllic lifestyles,articles/t990/raw_3368.txt,11081,11154,articles/t990/clean_3368.txt,6637,6710,yes,non-reproduction,0.0,16.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506626,PRO,procreation today is de facto child abuse,procreation today is de facto child abuse,articles/t990/raw_3368.txt,11728,11769,articles/t990/clean_3368.txt,6988,7029,yes,procreation today,0.0,17.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506627,PRO,the standard of human life will worsen if resources are consumed by a growing population,the standard of human life will worsen if resources are consumed by a growing population,articles/t990/raw_3368.txt,11815,11903,articles/t990/clean_3368.txt,7050,7138,yes,if resources are consumed by a growing population,39.0,88.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506629,PRO,attempting to reduce the Earth's population is the only moral option,attempting to reduce the Earth's population is the only moral option,articles/t990/raw_3368.txt,14847,14915,articles/t990/clean_3368.txt,9148,9216,yes,attempting to reduce the Earth's population,0.0,43.0,1.0,-1.0
990,train,This house would never have children,have children,-1,506630,CON,having children is frequently viewed as a measure of success,having children is frequently viewed as a measure of success,articles/t990/raw_3368.txt,15902,15962,articles/t990/clean_3368.txt,9925,9985,yes,having children,0.0,15.0,1.0,1.0
990,train,This house would never have children,have children,-1,506631,PRO,voluntary human extinction is advisable due to limited resources,voluntary human extinction is advisable due to limited resources,articles/t990/raw_3368.txt,17144,17208,articles/t990/clean_3368.txt,10872,10936,yes,voluntary human extinction,0.0,26.0,1.0,-1.0
990,train,This house would never have children,have children,-1,909767,CON,The effects of a declining population can be adverse for an economy,The effects of a declining population can be adverse for an economy,articles/t990/raw_3450.txt,20476,20545,articles/t990/clean_3450.txt,11993,12060,yes,The effects of a declining population,0.0,37.0,-1.0,-1.0
990,train,This house would never have children,have children,-1,909768,PRO,"the average standard of living in a declining population, at least in terms of material possessions, will tend to rise","the average standard of living in a declining population, at least in terms of material possessions, will tend to rise",articles/t990/raw_3450.txt,21120,21242,articles/t990/clean_3450.txt,12435,12553,yes,a declining population,34.0,56.0,1.0,-1.0
990,train,This house would never have children,have children,-1,909770,CON,economic growth requires population growth,economic growth requires population growth,articles/t990/raw_3450.txt,24279,24321,articles/t990/clean_3450.txt,15365,15407,yes,population growth,25.0,42.0,1.0,1.0
990,train,This house would never have children,have children,-1,909771,CON,economic growth is impossible during a population decline,economic growth is impossible during a population decline,articles/t990/raw_3450.txt,24331,24388,articles/t990/clean_3450.txt,15417,15474,yes,a population decline,37.0,57.0,-1.0,-1.0
990,train,This house would never have children,have children,-1,506748,PRO,it has been claimed to be morally objectionable to bring a potential person into existence,it has been claimed to be morally objectionable to bring a potential person into existence,articles/t990/raw_3404.txt,8171,8261,articles/t990/clean_3404.txt,7209,7299,yes,to bring a potential person into existence,48.0,90.0,-1.0,1.0
990,train,This house would never have children,have children,-1,506749,CON,avoidance from conceiving a child when there are prerequisites for raising it is comparable to causing the death of one,avoidance from conceiving a child when there are prerequisites for raising it is comparable to causing the death of one,articles/t990/raw_3404.txt,9248,9367,articles/t990/clean_3404.txt,7980,8099,yes,avoidance from conceiving a child when there are prerequisites for raising it,0.0,77.0,-1.0,-1.0
990,train,This house would never have children,have children,-1,506750,CON,the decision not to procreate at all could be regarded as immoral,the decision not to procreate at all could be regarded as immoral,articles/t990/raw_3404.txt,9592,9657,articles/t990/clean_3404.txt,8161,8226,yes,the decision not to procreate at all,0.0,36.0,-1.0,-1.0
990,train,This house would never have children,have children,-1,913243,CON,"when good people stop having kids, society fails","when good people stop having kids, society fails",articles/t990/raw_3443.txt,31842,31890,articles/t990/clean_3443.txt,17686,17734,yes,when good people stop having kids,0.0,33.0,-1.0,-1.0
990,train,This house would never have children,have children,-1,506782,PRO,the best thing for a man is not to be born,the best thing for a man is not to be born,articles/t990/raw_3442.txt,1966,2008,articles/t990/clean_3442.txt,1379,1421,yes,not to be born,28.0,42.0,1.0,-1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548291,CON,A large dam can cause the loss of entire ecospheres,A large dam can cause the loss of entire ecospheres,articles/t994/raw_3391.txt,46629,46692,articles/t994/clean_3391.txt,28521,28572,yes,A large dam,0.0,11.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548293,CON,dam construction requires the state to displace individual people,dam construction requires the state to displace individual people,articles/t994/raw_3391.txt,47242,47311,articles/t994/clean_3391.txt,29013,29078,yes,dam construction,0.0,16.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548294,CON,Dam construction often leads to abuses of the masses by planners,it often leads to abuses of the masses by planners,articles/t994/raw_3391.txt,47357,47407,articles/t994/clean_3391.txt,29120,29170,yes,Dam construction,0.0,16.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548295,CON,people worldwide have been physically displaced from their homes as a result of dam construction,people worldwide have been physically displaced from their homes as a result of dam construction,articles/t994/raw_3391.txt,48339,48435,articles/t994/clean_3391.txt,29833,29929,yes,dam construction,80.0,96.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548296,CON,The number of sites that can be economically developed for hydroelectric production is limited,The number of sites that can be economically developed for hydroelectric production is limited,articles/t994/raw_3391.txt,48874,48968,articles/t994/clean_3391.txt,30179,30273,yes,The number of sites that can be economically developed for hydroelectric production,0.0,83.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548297,CON,Hydroelectric generation can be vulnerable to major changes in the climate,Hydroelectric generation can be vulnerable to major changes in the climate,articles/t994/raw_3391.txt,49079,49155,articles/t994/clean_3391.txt,30380,30454,yes,Hydroelectric generation,0.0,24.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548299,PRO,a hydroelectric power source is usually comparatively cheap and reliable,a hydroelectric power source is usually comparatively cheap and reliable,articles/t994/raw_3391.txt,49421,49493,articles/t994/clean_3391.txt,30711,30783,yes,a hydroelectric power source,0.0,28.0,1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548300,PRO,A hydroelectric power source has no fuel and low escape risk,It has no fuel and low escape risk,articles/t994/raw_3391.txt,49495,49529,articles/t994/clean_3391.txt,30785,30819,yes,A hydroelectric power source,0.0,28.0,1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548301,PRO,As an alternative energy source a hydroelectric power source is cheaper than both nuclear and wind power,as an alternative energy source it is cheaper than both nuclear and wind power,articles/t994/raw_3391.txt,49535,49617,articles/t994/clean_3391.txt,30825,30903,yes,a hydroelectric power source,32.0,60.0,1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548302,CON,Dam failures are generally catastrophic,Dam failures are generally catastrophic,articles/t994/raw_3391.txt,49807,50153,articles/t994/clean_3391.txt,31024,31063,yes,Dam failures,0.0,12.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548324,CON,adverse environmental and sociological impacts have been identified during and after many reservoir constructions,adverse environmental and sociological impacts have been identified during and after many reservoir constructions,articles/t994/raw_3393.txt,581,694,articles/t994/clean_3393.txt,402,515,yes,many reservoir constructions,85.0,113.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548325,CON,"The reservoir waters spill out into the surrounding environments, flooding the natural habitats that existed before the dam’s construction","The reservoir waters spill out into the surrounding environments, flooding the natural habitats that existed before the dam’s construction",articles/t994/raw_3393.txt,1724,1862,articles/t994/clean_3393.txt,1093,1231,yes,the dam’s construction,116.0,138.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548326,CON,Reservoirs can also contribute to greenhouse gas emissions,Reservoirs can also contribute to greenhouse gas emissions,articles/t994/raw_3393.txt,2173,2231,articles/t994/clean_3393.txt,1527,1585,yes,Reservoirs,0.0,10.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548327,CON,"The construction of a dam blocks the flow of sediment downstream, leading to downstream erosion","The construction of a dam blocks the flow of sediment downstream, leading to downstream erosion",articles/t994/raw_3393.txt,3695,3790,articles/t994/clean_3393.txt,2505,2600,yes,The construction of a dam,0.0,25.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548329,CON,reservoirs can become breeding grounds for disease vectors,reservoirs can become breeding grounds for disease vectors,articles/t994/raw_3393.txt,6978,7036,articles/t994/clean_3393.txt,4562,4620,yes,reservoirs,0.0,10.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548330,CON,Dams and the creation of reservoirs also require relocation of potentially large human populations,Dams and the creation of reservoirs also require relocation of potentially large human populations,articles/t994/raw_3393.txt,7748,7846,articles/t994/clean_3393.txt,4834,4932,yes,Dams and the creation of reservoirs,0.0,35.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548332,CON,Dams attenuate floods which may affect the ecology and agriculture seriously,Dams attenuate floods which may affect the ecology and agriculture seriously,articles/t994/raw_3393.txt,8709,8785,articles/t994/clean_3393.txt,5691,5767,yes,Dams,0.0,4.0,-1.0,1.0
994,train,This house would build hydroelectric dams,build hydroelectric dams,1,548333,CON,Reservoirs may contribute to changes in the Earth's climate,Reservoirs may contribute to changes in the Earth's climate,articles/t994/raw_3393.txt,10674,10733,articles/t994/clean_3393.txt,6340,6399,yes,Reservoirs,0.0,10.0,-1.0,1.0
